redis_indexing,0.3609762191772461
redis_indexing,0.08616304397583008
redis_indexing,0.5102250576019287
redis_indexing,0.3701608180999756
redis_indexing,0.09072208404541016
redis_indexing,0.5551328659057617
redis_indexing,0.362990140914917
redis_indexing,0.08148908615112305
redis_indexing,0.5265381336212158
redis_indexing,0.368027925491333
redis_indexing,0.08704209327697754
redis_indexing,0.5306649208068848
redis_indexing,0.36990904808044434
redis_indexing,0.08693814277648926
redis_indexing,0.547041654586792
redis_indexing,0.22969484329223633
redis_indexing,0.4619736671447754
redis_indexing,0.0888981819152832
redis_indexing,0.0863800048828125
redis_indexing,0.19164705276489258
redis_indexing,0.08089113235473633
redis_indexing,0.2533149719238281
redis_indexing,0.24120497703552246
redis_indexing,0.27551817893981934
redis_indexing,0.24618101119995117
